id,title,year,keyword
4238606,Repo Men,2010,"abandoned-apartment,aerial-shot,african-american-man,airplane,airport,airport-security,alarm-clock,anti-hero,apartment,artificial-heart,artificial-organ,artificial-reality,artificiality,asian-american,attraction,axe,axe-murder,bag-over-head,bar,barbecue,barcode,bare-butt,bare-chested-male,based-on-book,based-on-novel,beach,beaten-to-death,best-friend,betrayal,binoculars,black-man,black-market,black-panties,blood,blood-in-a-car,blood-on-shirt,blood-splatter,body-enhancement,body-scanner,book,boyhood-friend,bra-and-panties,brawl,breasts,brunette,brutality,bulletproof-vest,burglary,bus,butcher-knife,camera,candle,car-accident,car-crash,car-set-on-fire,cardiac-arrest,cell-phone,chandelier,chase,child-murder,child-surgeon,child-uses-a-gun,childhood-friend,chinatown,christmas,cigarette-smoking,circular-saw,cold-turkey,contract,corpse,costume,coughing-blood,crisis-of-conscience,cruelty,crushed-head,cyberpunk,dancing,dark-humor,dead-boy,dead-girl,dead-man,dead-woman,death,death-by-falling-object,death-of-friend,debt,deception,defibrillation,defibrillator,desire,disgruntled-worker,disguise,doctor,dream,dripping-blood,drug-addiction,drug-withdrawal,drunkenness,dysfunctional-marriage,dystopia,earphones,electrocution,elevated-railway,elevator,employer-employee-relationship,enforcer,evil-corporation,ex-soldier,explosion,eye-scanning,f-word,factory,fake-ad,falling-from-height,falling-through-the-floor,fat-guy,father-son-relationship,fellatio,female-nudity,female-rear-nudity,female-sitting-on-a-toilet,fictional-tv-commercial,fictional-war,fight,fighting-the-system,flash-drive,flashback,foot-chase,freeze-frame,friendship,fugitive-sex,future,futuristic-train,garrotting,gash-in-the-face,glove,gore,grenade,grenade-launcher,grouchy-wife,gun-in-mouth,hack-saw,hand-through-chest,handgun,head-butt,heart-ripped-out,heart-surgery,heisenberg-uncertainty-principle,held-at-gunpoint,hit-in-the-crotch,hit-with-a-baseball-bat,hit-with-a-chair,hit-with-a-hammer,hit-with-a-metal-pipe,hitman,hole-in-the-floor,hologram,home-invasion,homeless-person,hooker,hospital,husband-wife-relationship,hypodermic-needle,infidelity,injection,injured-leg,internal-view-of-body,interracial-friendship,interrupted-sex,jamming-device,junkie,kicked-in-the-face,kicked-in-the-stomach,knife,knife-fight,knocked-out,knocked-out-with-a-gun-butt,knocked-unconscious,laser-gun,lasersight,latex-gloves,latin-woman,latino-man,laundry-drying-on-clothes-line,lens-flare,life-flashes-before-one's-eyes,lifting-someone-into-the-air,liver,love,machete,man-hits-a-woman,mansion,marital-separation,martial-arts,mascot-costume,massacre,megacorporation,mercenary,merchandise-repossession,molotov-cocktail,montage,moral-dilemma,motel,mother-son-relationship,murder,narrated-by-character,near-future,neo-noir,neural-net,news-report,night-cityscape,no-opening-credits,nonlinear-timeline,nosebleed,nurse,old-friends-reunited,on-the-run,operation,organ-harvesting,overdue-bill,palm-tree,pancreas,panties,parking-garage,passionate-kiss,past-due-bill,pistol,premarital-sex,prologue,prominent-product-placement,psychopath,punched-in-the-face,punched-in-the-stomach,quantum-entanglement,record-player,record-producer,red-dress,repo-man,repossession,retina-scan,retina-scan-faked,retinal-scanner,revenge,revolver,sabotage,salesclerk,salesman,satire,scalpel,scar,school,school-bully,schrodinger's-cat,scissors,security-camera,security-guard,self-mutilation,sexual-attraction,ship,shopping-cart,shopping-mall,shot-in-the-arm,shot-in-the-back,shot-in-the-chest,shot-in-the-foot,shot-in-the-forehead,shot-in-the-head,shot-in-the-leg,shot-in-the-shoulder,shot-through-a-door,shot-through-a-wall,shot-through-the-mouth,shot-to-death,shower,singer,singing-in-a-car,slum,snow,social-commentary,social-decay,spaghetti,squatting,stabbed-in-the-arm,stabbed-in-the-back,stabbed-in-the-chest,stabbed-in-the-foot,stabbed-in-the-hand,stabbed-in-the-leg,stabbed-in-the-shoulder,stabbed-in-the-stomach,stabbed-in-the-throat,stabbed-to-death,stabbed-with-scissors,stomach-ripped-open,strangulation,strip-club,strip-joint,stripper,subway,suitcase,surgery,surprise-ending,surrealism,swat-team,swimming-pool,sword,tank,taser,taser-gun,tattoo,tattoo-on-neck,taxi,taxi-driver,throat-slitting,thrown-out-of-one's-home,thrown-through-a-wall,title-spoken-by-character,toilet,tracking-device,tragic-event,train,transplant,typewriter,unhappy-marriage,union-thug,violence,virtual-reality,vivisection,vocal-recorder,voice-over-narration,volkswagen,waking-up-from-a-coma,wine,woman-hitting-a-man,woman-in-bra-and-panties,woman-in-lingerie,woman-in-underwear,x-rayed-skeleton,zapped-with-a-taser"
4238740,Reporter,2009,"congo,crisis,journalist,one-word-title"
4238906,Republic of Pete,2010,"beach,beer,buddy-comedy,buddy-film,island,nature,party,stripper"
4239107,Requiem for the Damned,2012,"anthology,based-on-short-story"
4239388,Rescuing Rufus,2009,"dream-sequence,loner,old-fashioned,satire,sex,social-satire,woody-allen"
4239402,Research: The Musical,2011,"beer,biology,bowling,break-up,college,coming-of-age,dating,everyman,fight,laboratory,love,musician,rapper,robbery,science,sleeping-around,teddy-bear"
4239467,Reservoir,2013,"desert,isolation,military,one-word-title,paranoia"
4239622,Resident Evil: Afterlife,2010,"3-dimensional,3d,3d-sequel-to-2d-film,abandoned-prison,action-heroine,aerial-shot,airfield,airplane,airplane-accident,alaska,alice-character,amateur-radio,american-flag,amnesia,amnesiac,animal-attack,anti-hero,anti-heroine,architecural-diagram,armory,army,asian-american,aspiring-actress,assassin,assassination-attempt,australian-accent,automated-message,axe,backflip,based-on-video-game,bathroom,battle-axe,beach,betrayal,billboard,binoculars,biohazard,bitten-in-the-neck,black-and-white-scene,blood,blood-splatter,boat,bomb,brawl,brother-sister-relationship,brutality,bullet-ballet,bullet-dodging,bullet-time,bungee-jump,california,camcorder,cameo-appearance,camera-shot-from-inside-human-body,camera-shot-of-feet,celebrity,chaos,chase,child-in-peril,child-uses-a-gun,clone,colon-in-title,combat,cook,corporation,crash-landing,crash-survivor,crashing-through-a-window,creature,crow,cyberpunk,death,death-of-friend,decapitation,deception,destroyed-city,dialogue-over-end-credits,distress-signal,dog,double-barreled-shotgun,dystopia,eaten-alive,electro-magnetic-pulse,elevator,elevator-crash,elevator-shaft,escape,evil-man,exit-wound,exploding-airplane,exploding-body,exploding-building,exploding-head,exploding-helicopter,explosion,explosive,extreme-brutality,f-word,faked-death,falling-elevator,falling-from-height,female-gunfighter,female-hero,female-protagonist,female-warrior,fictional-war,fight,flare,flare-gun,flashback,flashlight,flood,fog,fog-bank,fourth-part,frenchman,gash-in-the-face,genetic-mutation,giant,glacier,glowing-eyes,good-versus-evil,gore,grenade,gun,gun-action,gun-battle,gun-duel,gun-fu,ham-radio,head-blown-off,held-at-gunpoint,helicopter,henchman,hole,hollywood-sign,hologram,homing-device,hostage,human-experimentation,hummer,impaled-through-the-head,impalement,implosion,injection,invulnerability,jail-cell,japan,japanese,jumping-from-height,jumping-out-a-window,kicked-in-the-face,kicked-in-the-stomach,kidnapping,killed-by-a-propeller,killing-an-animal,knife,knife-in-hand,knife-in-the-head,knife-in-thigh,knife-throwing,los-angeles-california,loss-of-memory,loss-of-powers,machine-gun,martial-arts,massacre,megacorporation,mercenary,mercilessness,mind-control,monster,mountain,movie-producer,murder,mutant-dog,mutation,night-vision,night-vision-binoculars,ocean-liner,old-glory,one-woman-army,open-ended,overhead-camera-shot,part-of-series,pistol,plane-crash,poetic-justice,police-car,post-apocalypse,prison,prisoner,punched-in-the-face,punctuation-in-title,raft,rain,red-eyes,rescue,resident-evil,returning-character-with-different-actor,revelation,revenge,revolver,rooftop,rope,satellite,sawed-off-shotgun,scene-during-end-credits,security-camera,self-destructiveness,self-healing,selfishness,sequel,severed-head,sewer,ship,shooting-a-surveillance-camera,shootout,shot-in-the-arm,shot-in-the-back,shot-in-the-chest,shot-in-the-face,shot-in-the-forehead,shot-in-the-head,shot-in-the-leg,shot-in-the-shoulder,shot-through-the-mouth,shot-to-death,shotgun,shower,shuriken,siege,siren,slow-motion-scene,sniper,sniper-rifle,snow,social-commentary,sociopath,soldier,sos,special-forces,stabbed-in-the-back,stabbed-in-the-chest,stabbed-in-the-hand,stop-action,storm-drain,submachine-gun,subterranean,subtitled-scene,sunglasses,super-powers,super-speed,super-strength,surprise-during-end-credits,surprise-ending,surveillance,survival,survival-horror,survivor,swim,swimming,swimming-underwater,sword,t-cells,tank,tattoo,three-word-title,throwing-star,tied-up,timebomb,tokyo-japan,torch,torso-cut-in-half,tough-girl,transformation,trap,tunnel,umbrella,undead,underground-hideout,underwater,underwater-scene,uzi,video-diary,violence,virus,voice-over-narration,warrior,water,white-room,zombie,zombie-apocalypse,zombie-attack,zombie-survival"
4239633,Resident Evil: Red Falls,2013,"fight,independent-film,resident-evil,violence,zombie"
4239635,Resident Evil: Retribution,2012,"3d,action-hero,action-heroine,airplane,airplane-crash,airplane-explosion,airship,alice-character,alternate-reality,armored-car,army,artificial-intelligence,assassin,assembly-line,attic-ladder,axe,bad-acting,baseball-bat,based-on-video-game,battle,battlefield,bio-weapon,biological-weapon,bitten-in-the-neck,blood,blood-on-camera-lens,blood-splatter,bomb,brainwash,brawl,building-explosion,bullet-time,bulletproof-vest,cannibalism,car-accident,car-chase,car-crash,car-explosion,car-flip,car-hit-by-a-truck,car-motorcycle-chase,catfight,chain,chain-used-as-a-weapon,chainsaw,character-says-i-love-you,chase,child-in-peril,clone,close-up-of-eyes,colon-in-title,combat,commando,commando-mission,commando-unit,computer,computer-control,corporate-crime,corporation,creature,crushed-by-a-car,crushed-to-death,cyberpunk,deaf-child,deaf-girl,deafness,death,desert-eagle,die-hard-scenario,disease,dual-wield,dystopia,eaten-alive,elevator,end-of-the-world,escape,evil-corporation,ex-police-officer,experiment,exploding-body,explosion,explosive,exposed-brain,eyeglasses,falling-from-height,falling-through-ice,falling-to-one's-death,female-antagonist,female-assassin,female-fighter,female-gunfighter,female-hero,female-nudity,female-protagonist,female-soldier,female-warrior,fifth-part,fight,fighting-the-system,filmed-killing,fistfight,flashback,flesh-eater,flesh-eating-zombie,flood,flying-creature,foot-chase,former-agent,gas-mask,genetic-engineering,giant,giant-creature,giant-monster,gore,grappling-hook,gun-fu,gunfight,hand-grenade,hand-to-hand-combat,held-at-gunpoint,helicopter,helicopter-crash,helicopter-explosion,heroine,hiding-in-a-closet,hit-by-a-car,hit-by-a-truck,hit-with-a-baseball-bat,hologram,holographic-simulation,hostage,house-explosion,hypodermic-needle,ice,impalement,infection,injection,interrogation,invulnerability,kamchatka,kicked-in-the-face,kicked-in-the-stomach,kidnapping,knife,knife-held-to-throat,laboratory,laser,laser-cutter,machine-gun,map,martial-arts,megacorporation,mercenary,mexican-standoff,military,mind-control,mind-probe,mission,mixed-martial-arts,monster,moscow-russia,motorcycle,motorcycle-accident,motorcycle-car-crash,motorcycle-explosion,murder,mutant,mutant-creature,mutation,new-york-city-new-york,oil-tanker-explosion,one-against-many,one-day,one-woman-army,open-ended,pandemic,parasite,part-of-series,pistol,plague,post-apocalypse,power-outage,product-placement,punched-in-the-chest,punched-in-the-face,raccoon-city,race-against-time,rain,red-dress,rescue,rescue-mission,resident-evil,resistance,returning-character-killed-off,revenge,reverse-motion,rocket-launcher,rooftop,running-for-your-life,science-runs-amok,security-camera,self-sacrifice,sequel,ship,shootout,shot-in-the-arm,shot-in-the-back,shot-in-the-chest,shot-in-the-face,shot-in-the-forehead,shot-in-the-head,shot-in-the-leg,shot-in-the-shoulder,shot-to-death,shotgun,showdown,sign-language,signing-i-love-you,slow-motion-scene,snow,soldier,special-forces,spinning-hub-cap,starts-with-narration,strangulation,street-shootout,stylized-violence,submachine-gun,submarine,subterranean,suburb,subway,super-computer,super-speed,super-strength,supernatural-power,surprise-ending,surveillance,survival,survival-horror,syringe,taxi,threatened-with-a-knife,three-word-title,time-bomb,timebomb,times-square-manhattan-new-york-city,tokyo-japan,torture,tough-girl,tough-guy,towel,tracking-device,truck-explosion,truck-mounted-machine-gun,umbrella,underground,underground-laboratory,underwater,underwater-explosion,underwater-scene,vehicular-accident,verticle-take-off-and-landing-aircraft,villain-not-really-dead-cliche,violence,virus,walking-dead,warrior,washington-d.c.,washington-monument,white-house,woman-fights-a-man,woman-with-a-gun,wristwatch,x-rayed-skeleton,zombie,zombie-apocalypse,zombie-survival,zombie-with-a-gun"
4239699,Resilience,2009,"adoption,korea,reunion,women"
4239829,Resolution,2012,"addict,amputee,best-friend,boots,cabin,carving,cave,cave-drawing,cd,dog,drug,f-word,fire,found-film,friendship,hand-gun,handcuffed,handcuffed-to-a-pipe,indian-reservation,knife,limp,llama,marijuana,mirror,monster,one-word-title,record-player,reference-to-jimi-hendrix,reference-to-john-madden,rifle,taser,video-tape,watching-a-video"
4239861,Resolve,2013,"fear,redemption,sacrifice"
4239887,Resonance,2012,snowboarding
4239981,Respect the Producer,2010,"hip-hop,tour-documentary"
4240034,Respire,2010,"ancient-romans,breath,cure,disease,harness,one-word-title,power,soul"
4240268,Restitution,2011,"gun-action,insurance-fraud,investigator,murder,obsession,revenge,secret,spy-thriller"
4240291,Restless,2011,"aunt-nephew-relationship,battleship-game,bird,book,brain-tumor,cancer,child-cancer,ct-scan,death,doctor,drawing,funeral,funeral-crasher,ghost,gravestone,guard,halloween,hospital,insect,japanese,japanese-soldier,kaleidoscope,kamikaze,letter,love,reference-to-charles-darwin,seppuku,sister-sister-relationship,teenager,terminal-illness,train"
4240307,Restless City,2011,"african,harlem-manhattan-new-york-city,hustler,immigrant,independent-film,love,manhattan-new-york-city,new-york-city,west-africa"
4240478,Restrepo,2010,"afghan-war,afghanistan,ah-64-apache-helicopter,air-attack,airplane,ak-47,ambush,armored-vehicle,army,army-life,army-officer,artillery,asleep-on-a-bus,attack,attack-helicopter,automatic-weapon,baby,bare-chested-male,barking-dog,barrett-82-rifle,battle-of-wanat,bazooka,beard,begins-with-historical-notes,being-watched,bleeding,blood,blood-trail,bomb,breaking-and-entering,camouflage,camouflage-face-paint,camouflage-uniform,captain,carrying-a-dead-body,cell-phone,ch-47-chinook-helicopter,chaos,chapa-dara-afghanistan,chess,children,chowkay-valley-afghanistan,christmas-lights,cigarette-smoking,civilian-death,collateral-damage,colonel,combat-related-post-traumatic-stress-syndrome,corpse,cow,crying,dancer,dancing,dead-body,dead-body-of-a-child,dead-child,death,death-anniversary,death-of-colleague,death-of-friend,death-of-soldier,digging,divorce-papers,dog,drawing,dying,eating,elder,explosion,f-word,face-paint,fairchild-republic-a-10-thunderbolt-ii,family-relationships,fire,firebase,firefight,first-sergeant,flare,food,friendship-between-men,gerber-knife,goat,goat-herder,grief,guitar,guitarist,gun,gunfire,gunner,gunshot,hairy-chest,helicopter,horseplay,humvee,injury,inner-title-card,insurgency,interview,italy,jihad,killing-a-cow,korengal-valley-afghanistan,lieutenant,listening-to-music,m120-120mm-mortar,m2-browning-machine-gun,m203-under-slung-grenade-launcher,m4-carbine,machine-gun,male-bonding,man-crying,map,meeting,memory,military,military-deployment,military-life,military-maneuver,military-officer,military-operation,military-outpost,military-patrol,mk-19-grenade-launcher,moment-of-silence,money,mountain,mourning,mujahideen,muscle-shirt,night-vision,nightmare,no-man's-land,one-word-title,one-year,operation-rock-avalanche,outpost,pakistan,patrol,photograph,pick-axe,pine-tree,pistol,place-name-in-title,platoon,playing-a-video-game,playing-guitar,post-traumatic-stress-disorder,prayer,private-first-class,prologue,radio,rifle,road-construction,rock-avalanche,rough-housing,safe-haven,sergeant,shell,shooting,short-shorts,shotgun,shrapnel,shura,singer,singing,sledgehammer,sleeplessness,smoke,snow,soldier,soldier-crying,song,staff-sergeant,subjective-camera,subtitled-scene,sunbathing,surveillance,taliban,talking-to-the-camera,tattoo,tears,telephone,telephone-call,telescope,terraced-landscape,toy-gun,train,u.s.-army,u.s.-military,u.s.-soldier,uh-60-blackhawk-helicopter,underwear,urination,valley,village-elder,walkie-talkie,war-paint,war-zone,watching-someone,working-out,wound,wrestling,yaka-china-afgranistan,year-2007,zebra"
